,keypoint_coords,keypoint_scores
1944,"[[54.46685578102289, 505.62970759195576], [18.000985322996627, 522.6482073770186], [23.122015598208407, 477.3828942695873], [40.60766131378884, 529.7089469946172], [40.64543138548385, 430.31409450695276], [162.38598757011945, 578.2349727940901], [161.09904315859774, 393.88798325826104], [320.39626525169194, 598.3106023615056], [295.36211182350337, 311.5616414193331], [395.11660629095036, 579.9816836124402], [380.66442831172503, 348.274597460003], [408.4653898727062, 531.7070978338069], [420.28381415023364, 429.4619327526914], [618.0564464302951, 546.8811385597338], [617.5025761848273, 438.39094974207535], [730.630182909411, 531.3886578573564], [745.5697579494743, 477.070319800856]]","[0.8201470375061035, 0.9570362567901611, 0.9610280394554138, 0.31500762701034546, 0.6483189463615417, 0.33884987235069275, 0.9952045679092407, 0.8603971600532532, 0.9036625623703003, 0.5797648429870605, 0.8723592758178711, 0.8758645057678223, 0.9756398797035217, 0.9628111124038696, 0.9407398700714111, 0.8861938714981079, 0.7301583290100098]"
1945,"[[53.250667660735374, 498.2305528558612], [20.05218712119169, 517.19833447032], [23.36857766883318, 471.97592995383525], [34.590658675792604, 543.6521510074014], [40.27369552434877, 423.9178612813995], [160.4925143219704, 573.9173969469572], [159.83321509250376, 394.3136173230039], [326.1559224683185, 588.6665819250226], [290.6658680938011, 306.5752034894587], [393.366207699443, 580.8087946695574], [380.59793308169344, 345.53084816088517], [411.7827456940052, 534.6365166623057], [418.0184186392052, 429.1132526306444], [619.5980372761571, 545.2941865327826], [613.5138811954232, 437.68420059715163], [734.1332306917324, 528.1372712787829], [738.1574829456418, 468.382019335003]]","[0.8547393083572388, 0.9619488716125488, 0.9629627466201782, 0.5232874155044556, 0.6584710478782654, 0.314491331577301, 0.9953751564025879, 0.8540197610855103, 0.9147807359695435, 0.6291416883468628, 0.9050081968307495, 0.9753206968307495, 0.9717906713485718, 0.964280366897583, 0.9391605854034424, 0.8688321113586426, 0.5330014228820801]"
1946,"[[53.41981887817383, 499.5256896680622], [19.234127931816634, 519.9199183705891], [23.068298827770146, 474.7161135148774], [44.01667404174805, 525.7390510522578], [40.92140202189601, 424.52477852123207], [164.20477099751318, 572.9284828587582], [160.62396160391876, 390.4926967164546], [325.006588603175, 589.698649137214], [292.3606744810592, 302.00883345170456], [383.12397078580636, 600.6215379340797], [373.41317607081214, 344.2769349020634], [396.6470768063568, 533.8680811247757], [403.2155908318453, 425.45155210358104], [595.4503703893618, 546.6385340348385], [563.3589925987776, 426.922592820163], [726.9668764735377, 530.6964490972638], [726.1367773455243, 430.30175021960974]]","[0.8498974442481995, 0.9621096253395081, 0.9657906889915466, 0.3969607353210449, 0.6704604625701904, 0.3088037967681885, 0.9956437349319458, 0.8762295246124268, 0.9171692132949829, 0.9120879173278809, 0.922904372215271, 0.969497799873352, 0.9724352359771729, 0.9629974365234375, 0.9835663437843323, 0.8870643377304077, 0.8957823514938354]"
1947,"[[52.50421351055766, 495.26585629111844], [18.97131840018339, 516.8016789632551], [22.804368129996366, 472.30213074022504], [34.05650489274846, 539.8718378532446], [41.24478286920592, 424.40217086572966], [162.55086197963982, 540.2559300472861], [159.55579575826957, 391.6996362677031], [314.56521872586984, 584.8791179018158], [276.3838554204896, 312.51562529203426], [381.51191023893136, 601.8240108216208], [395.9694893415584, 300.6856321489982], [397.2355740791144, 524.6221106132252], [400.08671847055126, 427.4641936817808], [590.1485678207043, 548.0488141073564], [558.6397586645082, 430.3192810350628], [716.7426191596098, 535.639525783119], [718.2500160128571, 441.12462385989835]]","[0.8568441271781921, 0.9551337957382202, 0.9570766687393188, 0.5557900667190552, 0.6341981887817383, 0.9632037281990051, 0.9939106702804565, 0.8741337060928345, 0.9009993076324463, 0.9004456996917725, 0.9203836917877197, 0.9787524938583374, 0.969153642654419, 0.9605199098587036, 0.9854569435119629, 0.9017461538314819, 0.908576250076294]"
1948,"[[35.49916227473769, 494.9056612589713], [16.72862551933111, 515.1908735795455], [18.43828735795132, 470.1719190971703], [33.9595051255337, 537.4819873280502], [36.37782584789188, 420.810301566238], [163.407470703125, 535.3826641466059], [157.29746166495391, 384.07269491533344], [318.81864592086436, 580.9074131723796], [269.63321645869763, 332.88306715385767], [419.30514535238575, 594.70323553496], [399.95768516008246, 301.36391379616475], [403.1668956889663, 530.0377833900269], [393.5432795147563, 383.4547183388158], [588.632023700448, 542.5689726469049], [567.5040855407715, 416.3290215451181], [709.7068119049072, 538.2331402792314], [717.0467386245728, 423.4714489804501]]","[0.8529530763626099, 0.9584923982620239, 0.9618790149688721, 0.5517157912254333, 0.6641770005226135, 0.9632037878036499, 0.993475079536438, 0.8933683633804321, 0.9583024382591248, 0.8932148218154907, 0.9129935503005981, 0.9684396982192993, 0.6444458365440369, 0.966755747795105, 0.9885857105255127, 0.9012172818183899, 0.9264490604400635]"
1949,"[[36.59103952452194, 495.57328657670456], [15.727713895398518, 515.1131603478244], [18.560873963112055, 470.8656917006205], [32.207393291384676, 538.1759424529007], [36.0005282468574, 419.53388998953346], [164.85158938030864, 535.3050706489234], [156.11892709066703, 382.56107896138604], [324.44039970220524, 579.651623593563], [271.21310331655104, 323.9679334722638], [388.6019759510839, 602.6626397091807], [391.4184366270553, 296.20637318734344], [402.6597758670186, 529.6238131728469], [404.5356946767763, 383.0267538408343], [592.8680098334024, 546.8150278483852], [597.3470024286314, 422.18305231851826], [718.6761835453123, 533.9267332816238], [726.725083295689, 427.9928778689444]]","[0.8778538107872009, 0.9557573795318604, 0.9625948071479797, 0.5359997153282166, 0.6672208309173584, 0.9604282379150391, 0.9942424297332764, 0.8843574523925781, 0.9569656848907471, 0.9356012940406799, 0.9182789325714111, 0.9689204692840576, 0.7115228176116943, 0.9687747955322266, 0.9610908031463623, 0.9074056148529053, 0.9249985218048096]"
1950,"[[34.4035688001056, 492.74195620888156], [17.468938450480618, 514.7377795351749], [20.559426618176836, 471.99183413856906], [34.28231594174407, 535.6641793136962], [38.72209921548533, 420.47436289810105], [163.8831663797068, 535.994382429351], [156.03141314484353, 382.7797308378813], [326.96607208251953, 577.4296796150755], [266.0551406949065, 330.02519087357956], [385.74635319377103, 600.8767597983328], [389.31470063675283, 292.08873712275016], [398.37853524851243, 530.0927968002393], [399.3029823968577, 386.48026315789474], [593.2947017314822, 551.0998184715162], [592.807621179625, 421.8216891494094], [716.345392515493, 539.8960182883523], [727.2190451622009, 427.73312509345095]]","[0.8730114698410034, 0.9492243528366089, 0.9578385353088379, 0.5308033227920532, 0.6616520881652832, 0.9561968445777893, 0.9938753247261047, 0.8729633092880249, 0.9457586407661438, 0.9219971895217896, 0.9098988771438599, 0.9685102701187134, 0.6783226728439331, 0.9716375470161438, 0.9617432355880737, 0.9101861715316772, 0.9370133876800537]"
1951,"[[30.074525877486828, 490.8435000186902], [14.847669335298761, 515.8740205171576], [17.486204723979153, 471.30635092703346], [31.684312598649846, 535.5806312378513], [35.089120953582054, 419.88101356907896], [159.75638056910316, 533.683165043735], [149.80642159040585, 378.1956284810481], [326.5040004641511, 575.7115662497197], [265.65403720944425, 319.0950034109599], [384.24977905805724, 601.3492609781512], [388.91885340491007, 289.4977160732142], [399.1026526828145, 528.8767194976076], [404.4731345509374, 384.5918237421501], [595.6184508301491, 550.5887819135017], [598.907665696255, 414.72220242879035], [719.1711043867954, 535.6604062313098], [729.4570447345113, 427.68036618757475]]","[0.8479186296463013, 0.9517446756362915, 0.9588677883148193, 0.5488542914390564, 0.6570773124694824, 0.9554303884506226, 0.9931320548057556, 0.8753128051757812, 0.9363396167755127, 0.9100492596626282, 0.8932645320892334, 0.9655280113220215, 0.7080762386322021, 0.970066249370575, 0.9637770652770996, 0.8952763080596924, 0.9297626614570618]"
1952,"[[32.069464661354246, 494.26395690041863], [14.766852467559104, 516.6907322349731], [18.37369433114695, 473.0762463437313], [31.459040087322858, 535.2100105833209], [36.3900327017141, 420.66402745589113], [158.37684232135152, 531.3602312443929], [152.0992063477982, 383.9717883242374], [280.2742987788001, 570.611969432192], [260.90965262124706, 322.22686037492525], [420.319586554239, 587.0278355721651], [369.7971255280251, 317.2102173435631], [405.20893132409384, 514.7764244262112], [400.4500959751218, 379.49633438621413], [584.8648361827052, 550.9419739645634], [593.3332780350087, 416.3190733987179], [715.7018337027971, 534.5977753999701], [724.5300344644592, 425.98899439761516]]","[0.820868968963623, 0.9439215660095215, 0.9581720232963562, 0.5302286148071289, 0.6791805624961853, 0.9460252523422241, 0.9932830333709717, 0.9327432513237, 0.9262436628341675, 0.8498944640159607, 0.9133361577987671, 0.8231629133224487, 0.7534441947937012, 0.9658203721046448, 0.9663291573524475, 0.9015775322914124, 0.9388039112091064]"
1953,"[[30.51375845975654, 493.89176510167465], [14.225278832191645, 514.2923017437948], [17.00642749875091, 470.71842029334255], [31.892818007358287, 532.3093250037381], [34.56074936445369, 420.02949545828346], [159.63101781800736, 527.0619486393541], [155.2551945531091, 380.3869833330218], [330.2466797939567, 572.6506400222413], [268.57078871616096, 317.19823663884944], [389.726070980693, 602.90206690154], [388.0854427426361, 290.5328986062958], [396.4532520604688, 526.3295618084629], [399.7471846425256, 376.3510380065042], [585.7225219815276, 552.8204141279157], [597.4994747250579, 417.1118981758373], [714.1448583159336, 534.4006172435705], [725.2968286469926, 427.18314284913276]]","[0.8254403471946716, 0.9516333341598511, 0.9644782543182373, 0.5384777188301086, 0.6889326572418213, 0.9456950426101685, 0.9939069747924805, 0.8656938076019287, 0.934908926486969, 0.9173653721809387, 0.8854846358299255, 0.9616973400115967, 0.7844338417053223, 0.9631947875022888, 0.9646903276443481, 0.9051060676574707, 0.9368630647659302]"
1954,"[[28.460115920665654, 492.70600095319975], [14.203902665958848, 512.5034576854067], [16.288476478221806, 468.6058752616627], [32.60235240847565, 529.4352729468825], [33.98626824312432, 417.2858804949163], [161.2288370354231, 524.5221910978619], [155.03862052740052, 376.5729577461498], [331.8396427243255, 571.4007553757663], [270.59781615678656, 312.31504449433686], [395.3459792469823, 602.9092991295043], [390.82719155245053, 287.74207594292017], [397.17090074406116, 526.22939990468], [400.7435297189757, 376.32789137260767], [588.5905027611311, 547.7846399334629], [596.4869798172352, 415.15443062668214], [716.8766394548638, 534.5616566051136], [728.3267329016397, 422.2514525783119]]","[0.8442915678024292, 0.9510384798049927, 0.9674679040908813, 0.5245891213417053, 0.7074108123779297, 0.9480441808700562, 0.9941132068634033, 0.8423483371734619, 0.9480832815170288, 0.9118108749389648, 0.8948765993118286, 0.9609049558639526, 0.7945984601974487, 0.9654219150543213, 0.9615899324417114, 0.9024436473846436, 0.9306602478027344]"
1955,"[[28.812149491421014, 493.11989524147725], [13.16368409090264, 511.34075840124103], [15.292268398196198, 467.82014253607207], [32.780529643214024, 528.2877769652737], [34.13354727279308, 418.2831540632476], [160.98429054437682, 526.0517846796502], [157.29465245091637, 374.48186116925837], [334.6447122263354, 573.2785997892681], [271.6888871747394, 313.04658296575957], [398.73284736899444, 605.6143057061154], [387.43431605849156, 289.2176844400652], [399.2823242808497, 525.5565705367823], [401.41697579760887, 378.58782754560406], [593.5381207577018, 551.9441595488188], [597.9374664661497, 416.20952551444753], [716.0047831868017, 535.2605704713666], [728.1624820620515, 419.2125851571845]]","[0.8373547792434692, 0.9452258348464966, 0.9628181457519531, 0.5040171146392822, 0.6889855265617371, 0.9402998685836792, 0.99399733543396, 0.8319473266601562, 0.9366979598999023, 0.9090049266815186, 0.8838691115379333, 0.9597150683403015, 0.7865419387817383, 0.9636052846908569, 0.9638528823852539, 0.8944724798202515, 0.9264111518859863]"
1956,"[[28.00014806348224, 495.9508518054725], [11.449109277059867, 512.1971488113038], [13.638748324194621, 469.7198544734973], [32.59394996110783, 527.7694045071396], [33.99540448743244, 419.206391110945], [159.35204270828604, 527.1891821172248], [157.14484449874524, 378.9447576349432], [331.0168327508971, 574.7827615692285], [267.36406752120615, 317.02985115598835], [391.36622051860013, 605.5433034212396], [382.4097281167674, 293.5281797345175], [397.23224207412363, 527.2837778483852], [399.04043426070103, 380.4847651577452], [590.9818903013718, 556.2887003775419], [592.0055275850518, 423.7790866103469], [714.0826887086381, 532.3053124532745], [721.4160395999288, 425.3525933808687]]","[0.7853207588195801, 0.9382439851760864, 0.9593660831451416, 0.4897978901863098, 0.6925085186958313, 0.9188365340232849, 0.9934863448143005, 0.8463449478149414, 0.9055018424987793, 0.897875964641571, 0.8585987091064453, 0.9603723883628845, 0.7267378568649292, 0.9638626575469971, 0.9543777704238892, 0.8907573819160461, 0.9324523210525513]"
1957,"[[28.770067969033885, 498.0334998317883], [14.168135576469954, 512.5871488580293], [16.860833367636037, 470.4771810285212], [32.88416822566543, 527.3578406521008], [35.66003386918889, 419.72680196807715], [157.59061826661576, 527.0694539193331], [157.2478784073231, 381.6487610739384], [280.7586394021678, 573.9150854959443], [264.19210269839266, 318.92468612159837], [420.5790042433628, 589.9632484034488], [384.2596207552178, 293.71177876394904], [404.05206423027573, 518.3133591647353], [400.83027837442796, 382.6172692695873], [592.3308893691662, 557.9840759569378], [595.5208495384039, 421.0712984075957], [715.0744199974592, 535.0647089469946], [724.5320988588555, 425.5939538398998]]","[0.7936725616455078, 0.9337420463562012, 0.9608117341995239, 0.49012723565101624, 0.7041004300117493, 0.9177700281143188, 0.9945173859596252, 0.9205077886581421, 0.898243248462677, 0.8612635135650635, 0.8713268637657166, 0.8074144721031189, 0.7389745116233826, 0.9642707109451294, 0.9615980386734009, 0.8898015022277832, 0.9399502277374268]"
1958,"[[63.33405800752862, 498.77900484075957], [19.598853355230286, 504.9002440238113], [20.53947395502135, 456.0321745804052], [34.011891298515856, 525.1887796940416], [49.7746463598207, 438.4109745299417], [136.24509199275528, 523.714173239384], [159.64923046910485, 382.9526297099282], [283.165694924288, 572.2604516134307], [282.7414280203886, 293.2458055760872], [427.1058729304824, 590.545254392487], [381.5607596996219, 298.17325902327394], [411.0864464072294, 515.3715288810182], [412.34302012864936, 422.75976737720543], [596.9920336701149, 563.2628693649073], [600.6111359263575, 427.0627984589937], [718.4498796241228, 533.5674902811005], [727.8065456678701, 427.0166804117449]]","[0.8944026231765747, 0.7756838798522949, 0.9077757000923157, 0.45599281787872314, 0.781549334526062, 0.5482290983200073, 0.9930213689804077, 0.9154877662658691, 0.8669266700744629, 0.8340342044830322, 0.8697470426559448, 0.9859330654144287, 0.9816935658454895, 0.9616624116897583, 0.956283688545227, 0.8767467737197876, 0.9255918264389038]"
1959,"[[28.105588070181913, 495.11322751569975], [17.055738338204318, 513.4813036758934], [20.140812785126442, 471.1428088320499], [33.40380983574446, 527.8746974525269], [37.21568968129713, 419.57510770222785], [156.53895182942236, 525.2047218432267], [154.03441469059433, 379.9635190826854], [278.1678102626357, 574.5098584918885], [267.6350401501323, 321.07003097899224], [425.39627092938093, 597.9392844752261], [384.71961380714595, 293.08116584303275], [412.4748705265134, 516.1127993935033], [408.80167042931845, 387.5986783698415], [598.0960736829181, 556.9573390540894], [598.101065391718, 424.06794643858404], [716.5845221364222, 537.5746556332236], [726.5439811085546, 428.43176736786035]]","[0.8179918527603149, 0.9338116645812988, 0.9611830711364746, 0.5026016235351562, 0.7022220492362976, 0.9449695348739624, 0.9936900734901428, 0.9372822046279907, 0.9312226176261902, 0.8722317218780518, 0.9040441513061523, 0.9835444688796997, 0.6900636553764343, 0.970369815826416, 0.965300440788269, 0.8953804969787598, 0.9273424744606018]"
1960,"[[31.023958339247592, 493.9671566611842], [16.73144890541254, 514.6124121561005], [19.778830439545388, 471.1343675823303], [34.24788417372593, 530.9168035333806], [38.64639215691145, 418.0137057509719], [160.04626500329306, 526.322693163128], [157.9732351081316, 381.1898409464713], [327.78852932952174, 578.0472634055398], [272.900149722432, 331.5652655642569], [401.2424140087394, 611.9960467324873], [396.6056188539017, 301.991942191238], [408.7640782955081, 533.452119234076], [415.58706475413123, 396.6112346740431], [607.0003531256388, 553.7784499757028], [607.7120448267738, 428.72315329227723], [722.248146434163, 535.1341196452602], [739.6876479747684, 458.3509118477123]]","[0.8101863265037537, 0.9318336248397827, 0.9576337337493896, 0.502054750919342, 0.6909526586532593, 0.9607409834861755, 0.9941338300704956, 0.8306022882461548, 0.949561357498169, 0.8944770097732544, 0.9011325836181641, 0.968205451965332, 0.5862285494804382, 0.9722530245780945, 0.9550729990005493, 0.8762437701225281, 0.6478347182273865]"
1961,"[[29.849158885867098, 492.3498710376794], [17.544506937958474, 512.2757790305398], [20.213735824407532, 470.36007237776613], [35.71294913181039, 527.6194157212545], [38.989670553872756, 416.62463320499404], [161.82314327151278, 525.4660516036184], [156.00504684448242, 385.56555935070276], [322.02135148159294, 577.7111057117224], [268.0472513686779, 332.93835507625596], [419.3902406027151, 597.479641563014], [391.89274029399076, 302.1617951461573], [403.6012310427289, 531.3011001513905], [409.0092656778735, 391.2562378513756], [598.4607928076456, 551.7664567135167], [598.6528019572413, 426.1934096048893], [720.0639352798462, 531.559328508149], [725.083700002626, 430.7729153427781]]","[0.8582271337509155, 0.9444626569747925, 0.9660412073135376, 0.5141322612762451, 0.7177704572677612, 0.9646257162094116, 0.994728684425354, 0.8698694705963135, 0.9497246742248535, 0.8732534646987915, 0.9236899018287659, 0.9703377485275269, 0.6316325068473816, 0.9715456962585449, 0.9610045552253723, 0.8954349160194397, 0.9182229042053223]"
1962,"[[57.07847373430119, 497.37076900792465], [19.52699321924254, 516.5465724525269], [22.68416242821272, 475.1273809551622], [35.43657223013945, 529.1740074340237], [40.672912553299305, 420.40157044333137], [163.53651818563773, 568.0953497635691], [164.43232993192453, 379.5147763484973], [336.03095227618553, 585.0606299587414], [312.78500215397327, 302.8742594011663], [424.2843854108522, 576.8004845432117], [387.43413654593536, 344.0774871972189], [414.77898583301277, 535.659909773101], [425.3454238010007, 423.71145732094794], [625.3378552059795, 544.6800122420753], [616.5703596070756, 430.3628116589414], [740.7134709025538, 536.2856865841807], [741.5264171334201, 459.65270119991027]]","[0.8954620957374573, 0.9320123791694641, 0.9604490995407104, 0.4927876889705658, 0.7127986550331116, 0.3048121929168701, 0.9941864013671875, 0.7940922975540161, 0.8136746883392334, 0.5248605012893677, 0.8369711637496948, 0.9688567519187927, 0.9725563526153564, 0.2319958209991455, 0.9459604024887085, 0.7185399532318115, 0.6481484770774841]"
1963,"[[56.33177078601926, 495.70626728842706], [17.845461313114612, 512.3728117874365], [19.786968342093534, 466.68237567518315], [35.13275510211324, 531.5063242935107], [37.922673114510474, 415.0019274259868], [168.19429583882177, 573.7111550655092], [165.63606869897177, 378.5100763494318], [337.07332185257314, 588.278582312844], [313.25653439898826, 307.7843303771681], [414.5693765795508, 579.9233001270933], [384.3159782498382, 344.8314261550538], [415.9842370720797, 535.671935743122], [428.7243612866069, 426.53690027848387], [625.5951029977133, 543.8404955704247], [617.7809466206751, 434.06089381167766], [738.5381755385288, 534.7475363991477], [741.2498796152514, 466.0467500093451]]","[0.8974647521972656, 0.9504188895225525, 0.9586688876152039, 0.514005184173584, 0.6719170808792114, 0.2791956663131714, 0.9943143725395203, 0.7969343662261963, 0.8097288608551025, 0.49730533361434937, 0.802942156791687, 0.9671530723571777, 0.9685993194580078, 0.21476560831069946, 0.9423600435256958, 0.6593805551528931, 0.6043059825897217]"
1964,"[[53.6353347246037, 492.85172603917465], [18.745242806368097, 511.7054332386364], [21.26583057226137, 464.94090103076405], [36.41287173781284, 534.2010994505084], [39.63814864047738, 414.5153107711573], [162.306435163631, 570.2309129340797], [164.23892247399618, 378.06021220376044], [331.52052608756134, 589.5131205143541], [315.4208889451138, 307.32986961255233], [422.9727722194999, 581.5558766634271], [389.4772980712181, 343.49766489421353], [418.48026822888573, 541.2083413156025], [429.1479652537856, 426.7237496261962], [625.169237802195, 557.5353127803529], [625.8815184304881, 436.66161058051733], [739.2826046610987, 530.6152927818481], [754.1695179606593, 499.8714881422417]]","[0.893410325050354, 0.9572909474372864, 0.9600439667701721, 0.5380749702453613, 0.6721893548965454, 0.32033997774124146, 0.9931852221488953, 0.772209644317627, 0.7658157348632812, 0.5048317313194275, 0.7335073947906494, 0.9707275032997131, 0.9675129652023315, 0.9683139324188232, 0.919567883014679, 0.5990557074546814, 0.7402201890945435]"
1965,"[[52.91899774240893, 491.69812070125596], [21.783714848895407, 512.7818261835564], [24.573330524355868, 468.67476905932267], [37.58305740356445, 532.3965059855337], [42.020113346188566, 418.56604179126793], [169.52820640386537, 573.700225684061], [162.82724517999694, 385.7524233001271], [330.83874369776527, 592.2541130102422], [295.3045355331066, 302.5963216535212], [413.0428537657095, 581.767426267195], [404.18029918227086, 328.32074763101826], [415.17234508381335, 539.603105024858], [422.502312276599, 427.9039826461573], [617.8948788310206, 560.239836040296], [619.329751036888, 436.281586423445], [742.472258163053, 539.7694564892345], [755.47817079411, 471.0885255074387]]","[0.8801138401031494, 0.9578808546066284, 0.9603742957115173, 0.5737957954406738, 0.689045250415802, 0.29703521728515625, 0.9949855804443359, 0.8194749355316162, 0.8951599597930908, 0.5197095274925232, 0.8469027280807495, 0.9762322306632996, 0.9745224118232727, 0.9742908477783203, 0.9496548175811768, 0.8540738821029663, 0.7794549465179443]"
1966,"[[53.328349357427555, 496.65230636961724], [18.936801599901777, 517.140990626869], [22.544605587804043, 474.5617398348722], [35.841439180595934, 534.5522238991477], [41.62917908956838, 420.71776175613036], [164.77077093789745, 571.0417956484562], [162.63590684047966, 386.6237308191911], [321.8792657186819, 590.7276376240561], [291.1249793296637, 315.7056627775493], [401.97046654723414, 579.9538819527512], [399.1855355196221, 348.04759340423146], [410.7669313785642, 539.1036855889279], [419.726667800615, 432.17915366140846], [614.228201023368, 559.0336119729366], [613.5160133006962, 439.56269624700957], [735.7992316124052, 538.3563962507476], [740.1166073998739, 464.0069550874701]]","[0.8675063848495483, 0.9494547247886658, 0.9649711847305298, 0.49695253372192383, 0.7121303081512451, 0.30292099714279175, 0.9944783449172974, 0.8544067144393921, 0.8736302852630615, 0.5005481243133545, 0.7456751465797424, 0.9783414006233215, 0.9739170074462891, 0.9661267995834351, 0.9453550577163696, 0.8773050308227539, 0.600516140460968]"
1967,"[[50.358755022980446, 496.3347833806818], [16.32069583271825, 517.2827382064893], [19.45136017023131, 473.0692126990505], [32.598459820414696, 539.5077646063845], [37.7262832286746, 423.80772932864835], [165.4627194071925, 542.7665834563771], [162.57911473651265, 388.200286427183], [325.9439716782681, 595.5784986578107], [297.14939552129704, 306.9515596964713], [399.6236469357513, 580.6522643166866], [379.10380913490474, 346.80491178229664], [411.27375831160435, 541.1363315125972], [419.99320064311803, 429.27590402119466], [616.8728918031205, 554.7986949573864], [618.2353606113168, 435.62881980786483], [733.5511848482975, 531.7810117000598], [741.0314033863157, 463.6730372962769]]","[0.883682370185852, 0.9574394226074219, 0.9608303308486938, 0.5227779150009155, 0.6774669885635376, 0.9677956104278564, 0.9947763085365295, 0.8537365198135376, 0.9014520645141602, 0.5095793008804321, 0.7802187204360962, 0.9790213108062744, 0.9755347967147827, 0.9610904455184937, 0.9402722120285034, 0.8649534583091736, 0.5582096576690674]"
1968,"[[50.41982708420865, 493.24656801360646], [16.666803914447165, 513.6747807406923], [19.18540444484977, 470.1987950083171], [34.145420296247615, 538.9698959423595], [38.44748279660247, 425.16432766709033], [162.7968319737634, 541.7952688116776], [164.12718378111373, 387.808440724058], [318.676446781602, 595.4196466327284], [288.0527447545251, 309.38336094030353], [405.1667663441148, 576.5268484599283], [393.551814234534, 342.18453585245965], [413.9109505054563, 528.3539198003888], [422.94149604405084, 429.321151806407], [618.6356232221736, 553.5000362122458], [619.3664723773336, 434.72211189817585], [728.2665379324625, 530.5634275007476], [742.2224408526754, 462.6923279100628]]","[0.8871882557868958, 0.9553155899047852, 0.9524434804916382, 0.48205286264419556, 0.6098974347114563, 0.9680188894271851, 0.9943625926971436, 0.8702137470245361, 0.9058022499084473, 0.43076449632644653, 0.7956448197364807, 0.8157883882522583, 0.9730793237686157, 0.9635151028633118, 0.9449818134307861, 0.8443348407745361, 0.5711216926574707]"
1969,"[[50.6730153726977, 493.2377836236543], [17.63076114654541, 513.4595485851526], [20.105420467465425, 471.3902917889317], [34.304358194040695, 538.7341425407446], [39.365150983943494, 425.2472595506878], [166.2290364642476, 545.547286768279], [162.9014657486317, 389.9659604889354], [314.4957190225291, 601.2566320976002], [280.87919625570606, 312.07875520989086], [400.311139084572, 583.8595011587919], [378.31423417911975, 350.5661551005532], [413.5061465418616, 533.2579748710377], [421.1835610991301, 426.46750710227275], [612.4639831143757, 556.1667468787381], [613.7778181918832, 437.8493138363487], [731.9666649130888, 538.3435642662231], [745.9180941914403, 463.1943084862814]]","[0.8823306560516357, 0.9604003429412842, 0.9609483480453491, 0.5050937533378601, 0.6283918023109436, 0.974489688873291, 0.9943717122077942, 0.8921380043029785, 0.9074833989143372, 0.574741005897522, 0.8171341419219971, 0.8620954751968384, 0.9789968729019165, 0.9686299562454224, 0.954253077507019, 0.8761507868766785, 0.7745331525802612]"
1970,"[[52.55773974573889, 500.6576961535586], [17.44032509382381, 515.472289454994], [21.063305766083474, 474.25704591011885], [33.909049499866576, 541.0702996504934], [40.481549019037296, 427.52491636139354], [166.97689837078715, 546.2023108085377], [159.40404781075412, 396.2312105169707], [306.4966269204783, 602.3784465881056], [279.2413866797159, 326.32842287492525], [387.0622463669888, 594.4217430005233], [395.31356935722886, 343.66747988468154], [411.28697452988735, 535.9530479029605], [413.3988948755486, 433.3028021269438], [604.4385388840077, 559.1777133485347], [613.8043010179387, 445.90104828610947], [727.899028489756, 540.7170229095021], [737.543046108512, 465.6290067097787]]","[0.8610311150550842, 0.9596548080444336, 0.9617998600006104, 0.48223838210105896, 0.6326241493225098, 0.9768761396408081, 0.994774580001831, 0.9010841250419617, 0.8929535150527954, 0.4899478256702423, 0.8763167858123779, 0.9017621278762817, 0.9723832607269287, 0.9736133813858032, 0.9467304944992065, 0.8877968192100525, 0.589443027973175]"
1971,"[[51.014397865117985, 498.5378663277512], [14.089516950208088, 514.601335297361], [17.265429474586664, 470.49963116075435], [31.015278749687727, 542.4564985795455], [36.03259485821391, 426.9359066611842], [166.05012858191202, 547.2154651988636], [162.16499501605367, 392.6036749844346], [314.25392505734465, 606.3159048272091], [297.93807291430096, 319.34899727123207], [399.51888403781624, 587.6870654530502], [377.0123398359432, 357.20007499439293], [415.5814250679903, 535.8103891765102], [426.42133210980614, 430.8724230898624], [614.697958613551, 552.915783749813], [617.7682878361192, 440.3080727609151], [732.5504051031069, 536.6864743757476], [748.9652662942576, 477.363974831321]]","[0.8799465894699097, 0.9613662958145142, 0.9585939049720764, 0.4822196662425995, 0.6076964735984802, 0.9763188362121582, 0.9941174983978271, 0.8678960800170898, 0.8757925033569336, 0.5417050123214722, 0.6954384446144104, 0.8688833713531494, 0.9708336591720581, 0.9693351984024048, 0.9420104026794434, 0.8529651165008545, 0.7937054634094238]"
1972,"[[50.70046504708224, 500.06045108776914], [14.700043877889945, 517.2173809434809], [17.248690716055936, 472.03914952620363], [29.114023474759836, 543.4506298594498], [34.11192073378452, 425.4278710470245], [164.12023633025413, 545.3235067705218], [162.52364850598713, 392.69875257209156], [310.43790382562685, 606.9319875616776], [299.2722921149675, 319.6144505550987], [384.01335472284364, 598.1379254354814], [387.9463866477789, 357.487121289997], [409.92749759762785, 537.9233328349283], [425.0762789720713, 430.2330404035212], [612.0835566409799, 555.3292978095095], [618.7418206458868, 437.45254443593], [730.2682934694512, 540.9230151016747], [751.8681166005689, 480.6488365647895]]","[0.8773320913314819, 0.9634935855865479, 0.96109938621521, 0.4839031994342804, 0.6227205395698547, 0.9775335788726807, 0.9946253299713135, 0.9106718301773071, 0.9220479130744934, 0.5119739770889282, 0.8034601211547852, 0.9157355427742004, 0.9772653579711914, 0.9725654721260071, 0.9532803893089294, 0.8869236707687378, 0.8243799209594727]"
